"Kód štátu";"Názov štátu";"Pohlavie";"5-ročné vekové skupiny";"Vzdelanie";"Zamestnanie (ISCO - triedy)";"abs."
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Špecialisti administratívnych, podporných a obchodných činností;1
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Špecialisti v oblasti práva, sociálnych vecí a kultúry;3
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Technici a odborní pracovníci v oblasti vedy a techniky;1
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Odborní pracovníci v oblasti práva, sociálnych vecí a kultúry a podobní pracovníci;1
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Kvalifikovaní robotníci v hutníctve, strojárstve a podobní robotníci;1
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";nezistené;16
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Zákonodarcovia, ústavní činitelia, vysokí štátni úradníci a najvyšší predstavitelia podnikov a organizácií;1
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Špecialisti v oblasti vedy a techniky;1
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Špecialisti v zdravotníctve;2
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Učitelia a odborní pedagogickí pracovníci;2
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Špecialisti v oblasti práva, sociálnych vecí a kultúry;2
SK0;Slovenská republika;muž;85 - 89 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Všeobecní administratívni pracovníci a zapisovatelia;1
SK0;Slovenská republika;muž;90 - 94 rokov;základné vzdelanie - 1. stupeň základnej školy;Pracovníci pri likvidácii odpadu a ostatní nekvalifikovaní pracovníci;1
SK0;Slovenská republika;muž;90 - 94 rokov;základné vzdelanie - 2. stupeň základnej školy;nezistené;1
SK0;Slovenská republika;muž;90 - 94 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;nezistené;2
SK0;Slovenská republika;muž;90 - 94 rokov;stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;nezistené;1
SK0;Slovenská republika;muž;90 - 94 rokov;úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;nezistené;2
SK0;Slovenská republika;muž;90 - 94 rokov;úplné stredné vzdelanie s maturitou odborné;nezistené;4
SK0;Slovenská republika;muž;90 - 94 rokov;vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);nezistené;1
SK0;Slovenská republika;muž;90 - 94 rokov;vysokoškolské vzdelanie (bližšie neuvedené);Špecialisti v oblasti práva, sociálnych vecí a kultúry;1
SK0;Slovenská republika;muž;90 - 94 rokov;vysokoškolské vzdelanie - 1. stupeň (Bc.);nezistené;2
SK0;Slovenská republika;muž;90 - 94 rokov;vysokoškolské vzdelanie - 1. stupeň (Bc.);Špecialisti v oblasti práva, sociálnych vecí a kultúry;1
SK0;Slovenská republika;muž;90 - 94 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";nezistené;6
SK0;Slovenská republika;muž;90 - 94 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Špecialisti v oblasti vedy a techniky;1
SK0;Slovenská republika;muž;90 - 94 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Špecialisti v zdravotníctve;2
SK0;Slovenská republika;muž;90 - 94 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Špecialisti v oblasti práva, sociálnych vecí a kultúry;1
SK0;Slovenská republika;muž;90 - 94 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Odborní pracovníci administratívnych, podporných a obchodných činností;1
SK0;Slovenská republika;muž;90 - 94 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";nezistené;1
SK0;Slovenská republika;muž;95 - 99 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";nezistené;2
SK0;Slovenská republika;žena;15 - 19 rokov;nezistené;nezistené;167
SK0;Slovenská republika;žena;15 - 19 rokov;nezistené;Ostatné ozbrojené sily;1
SK0;Slovenská republika;žena;15 - 19 rokov;nezistené;Všeobecní administratívni pracovníci a zapisovatelia;1
SK0;Slovenská republika;žena;15 - 19 rokov;nezistené;Administratívni pracovníci na záznam číselných a skladových údajov;1
SK0;Slovenská republika;žena;15 - 19 rokov;nezistené;Upratovači a pomocníci;1
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;nezistené;39
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Zákonodarcovia, ústavní činitelia, vysokí štátni úradníci a najvyšší predstavitelia podnikov a organizácií;1
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Technici a odborní pracovníci v oblasti vedy a techniky;2
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Administratívni pracovníci na záznam číselných a skladových údajov;4
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Pracovníci v osobných službách;5
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Predavači;6
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Kvalifikovaní pracovníci v poľnohospodárstve (trhovo orientovaní);1
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Kvalifikovaní robotníci v hutníctve, strojárstve a podobní robotníci;1
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Spracovatelia a výrobcovia potravinárskych výrobkov, výrobkov z dreva a odevov;3
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Operátori stacionárnych strojov a zariadení;8
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Montážni robotníci;5
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Upratovači a pomocníci;6
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Pomocní pracovníci v ťažbe, stavebníctve, výrobe a doprave;3
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Pomocní pracovníci pri príprave jedla;3
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 1. stupeň základnej školy;Pracovníci pri likvidácii odpadu a ostatní nekvalifikovaní pracovníci;1
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;nezistené;227
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Špecialisti v oblasti vedy a techniky;1
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Špecialisti administratívnych, podporných a obchodných činností;3
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Technici a odborní pracovníci v oblasti vedy a techniky;1
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Odborní pracovníci v zdravotníctve;2
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Odborní pracovníci administratívnych, podporných a obchodných činností;2
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Odborní pracovníci v oblasti práva, sociálnych vecí a kultúry a podobní pracovníci;2
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Všeobecní administratívni pracovníci a zapisovatelia;9
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Administratívni pracovníci v zákazníckych službách;8
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Administratívni pracovníci na záznam číselných a skladových údajov;15
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Ostatní pomocní administratívni pracovníci;2
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Pracovníci v osobných službách;24
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Predavači;54
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Pracovníci v oblasti osobnej starostlivosti;11
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Kvalifikovaní pracovníci v poľnohospodárstve (trhovo orientovaní);4
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Kvalifikovaní stavební robotníci a remeselníci okrem elektrikárov;3
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Spracovatelia a výrobcovia potravinárskych výrobkov, výrobkov z dreva a odevov;17
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Operátori stacionárnych strojov a zariadení;34
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Montážni robotníci;40
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Vodiči a obsluha pojazdných strojných zariadení;3
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Upratovači a pomocníci;26
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Pomocní pracovníci v poľnohospodárstve, lesníctve a rybárstve;2
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Pomocní pracovníci v ťažbe, stavebníctve, výrobe a doprave;17
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Pomocní pracovníci pri príprave jedla;14
SK0;Slovenská republika;žena;15 - 19 rokov;základné vzdelanie - 2. stupeň základnej školy;Pracovníci pri likvidácii odpadu a ostatní nekvalifikovaní pracovníci;7
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);nezistené;2
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);Pracovníci v osobných službách;1
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);nezistené;28
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Odborní pracovníci v zdravotníctve;1
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Administratívni pracovníci v zákazníckych službách;1
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Administratívni pracovníci na záznam číselných a skladových údajov;3
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Ostatní pomocní administratívni pracovníci;1
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Pracovníci v osobných službách;10
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Predavači;8
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Pracovníci v oblasti osobnej starostlivosti;3
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Kvalifikovaní robotníci v hutníctve, strojárstve a podobní robotníci;2
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Spracovatelia a výrobcovia potravinárskych výrobkov, výrobkov z dreva a odevov;3
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Operátori stacionárnych strojov a zariadení;12
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Montážni robotníci;8
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Upratovači a pomocníci;5
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Pomocní pracovníci v ťažbe, stavebníctve, výrobe a doprave;6
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Pomocní pracovníci pri príprave jedla;3
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;nezistené;115
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Učitelia a odborní pedagogickí pracovníci;1
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Špecialisti administratívnych, podporných a obchodných činností;2
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Technici a odborní pracovníci v oblasti vedy a techniky;3
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Odborní pracovníci v zdravotníctve;1
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Odborní pracovníci administratívnych, podporných a obchodných činností;3
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Technici v oblasti informačných a komunikačných technológií;1
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Všeobecní administratívni pracovníci a zapisovatelia;2
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Administratívni pracovníci v zákazníckych službách;6
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Administratívni pracovníci na záznam číselných a skladových údajov;23
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Pracovníci v osobných službách;53
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Predavači;54
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Pracovníci v oblasti osobnej starostlivosti;6
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Kvalifikovaní stavební robotníci a remeselníci okrem elektrikárov;1
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Kvalifikovaní robotníci v hutníctve, strojárstve a podobní robotníci;2
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Spracovatelia a výrobcovia potravinárskych výrobkov, výrobkov z dreva a odevov;31
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Operátori stacionárnych strojov a zariadení;40
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Montážni robotníci;39
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Vodiči a obsluha pojazdných strojných zariadení;2
SK0;Slovenská republika;žena;15 - 19 rokov;stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;Upratovači a pomocníci;9
